Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,City,Locality,Latitude,Longitude,About,Type,Facilities,Vote_Count,Known_For,Name,Contact,Price_for_2,Cuisine,Rating,Chain_Name,Old_ID,id
,,,,Shop No A-4C/193-A Janakpuri West Delhi 110058,Delhi,Janakpuri,28.621031,77.092587,,Fast Food,"[Air Conditioning, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Quick Service]",0.0,"Burgers, Fries",Freezing Hub,No_Contact,300.0,Fast Food,,Freezing Hub,3807,freezing-hub-4edb3470
,,,,"City Centre Mall, Shop 116-118, 1st Floor, Sector 12 Dwarka Opposite Dwarka Sector 12 Metro Station West Delhi 110075",Delhi,Dwarka,28.59272,77.041467,"Chai Peeni Hai offers a unique culinary experience with a focus on North Indian and Chinese cuisines, complemented by a variety of Fast Food options.",Bar/Lounge,"[Smoking Area, Air Conditioning, Elevator, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",115.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Great Deals",Chai Peeni Hai,07310000002,1500.0," North Indian, Chinese, Fast Food",4.2,Chai Peeni Hai,3808,chai-peeni-hai-b33b35b5
,,,,"Ambience Mall, G-1, Ground Floor, Sector-24 DLF Phase - 3 Near Gurgaon Toll Plaza Gurgaon 122002",Gurgaon,DLF Phase,28.505716,77.096094,"Oye Punjab offers a variety of Italian and European cuisine, with a focus on breakfast delicacies and a selection of bakery and confectionery products.",Breakfast/Brunch,"[Air Conditioning, Valet Available, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Amex Accepted, Outdoor Seating, Digital Wallet Accepted]",275.0,"Pizza, Pasta, Steaks, Grilled Items",Oye Punjab,No_Contact,1900.0," Italian, Continental, European, Desserts, Bakery and Confectionary, Coffee",4.5,Oye Punjab,3809,oye-punjab-61cb66c5
,,,,"The Janak , Central Court, Ground Floor Janakpuri Below Janak Cinema Complex West Delhi 110058",Delhi,Janakpuri,28.611192,77.093674,"Cookie Man is celebrated for its smooth and tasty milkshakes and ice creams. Known for introducing new flavors based on customer demand, it offers a unique culinary experience with soul-satisfying flavors.",Food Court,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",0.0,Health Food Specialties,Cookie Man,09717280970,500.0,Health Food,,Cookie Man,3810,cookie-man-c1ef01ae
,,,,"2/B, The India Glycols Limited, Noida Express Way Sector 126 Near Amity University Noida 201303",Noida,,28.539202,77.343146,"Mr. Chai Singh serves a diverse menu featuring North Indian, Chinese, and Fast Food dishes, known for its unique culinary approach and vibrant ambiance. Guests can savor a variety of flavors in a casual dining experience.",Breakfast/Brunch,"[Air Conditioning, Elevator, Home Delivery, Parking Available, Outdoor Seating]",10.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Authentic Indian Flavors",Mr. Chai Singh,08826918811,800.0," North Indian, Chinese, Fast Food",4.3,Mr. Chai Singh,3811,mr-chai-singh-98f99900
,,,,"Block SD, 155-156 Sector 45 Near Shemrock Morning Glory School Noida 201303",Noida,,28.549518,77.355592,Maini's Green Leaf is known for its zesty fast food delicacies.,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",24.0,"Burgers, Fries, Authentic Indian Flavors, Indo-Chinese Favorites",Maini's Green Leaf,09871791975,500.0," Street Food, Fast Food, North Indian, Chinese, South Indian",4.4,Maini's Green Leaf,3812,mainis-green-leaf-d3376edb
,,,,"Shop 5, House B36, Ground Floor Prashant Vihar Near CRPF School North Delhi 110085",Delhi,,28.7158,77.1352,,Breakfast/Brunch,"[Home Delivery, Digital Wallet Accepted]",0.0,"Pizza, Pasta, Burgers, Fries",Wafflenesss,07982957314,600.0," Italian, Fast Food, Shakes",,Wafflenesss,3813,wafflenesss-1f351939
,,,,"C-3/713, Ground Floor, Sector 7 Dwarka Opposite Shiksha Bharti Public School West Delhi 110077",Delhi,Dwarka,28.585279,77.066942,"Sachus Cafe is a charming eatery that serves flavorful Chinese and North Indian dishes, offering a variety of delectable vegetarian and non-vegetarian options. The vibrant decor creates an inviting ambiance, making it a delightful spot to enjoy mouth-watering meals at affordable prices.",Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",21.0,"Burgers, Fries, Butter Chicken, Dal Makhani, Authentic Indian Flavors",Sachus Cafe,07210861190,600.0," Fast Food, North Indian, Chinese",3.4,Sachus Cafe,3814,sachus-cafe-59d6f40a
,,,,"25, Block B1 Sector 50 Opposite HDFC Bank Noida 201301",Noida,,28.568162,77.363129,"Nazeer Foods is a leading Mughlai and Indian restaurant chain known for its exclusive menu featuring a variety of North Indian and Mughlai delicacies. The restaurant emphasizes the use of authentic ingredients, with rich gravy preparations that deliver a relishing taste.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Digital Wallet Accepted]",33.0,"Butter Chicken, Dal Makhani, Authentic Indian Flavors",Nazeer Foods,0120-4370622,700.0," North Indian, Mughlai",3.8,Nazeer Foods,3815,nazeer-foods-f0dcedf5
,,,,"Block B2-B, Plot 1 & 2, Ground Floor Janakpuri Near Hari Nagar Police Station West Delhi 110058",Delhi,Janakpuri,28.632163,77.091019,"Pind Balluchi transports you into the quintessential Pind (village) of Punjab with its authentic countryside village-themed ambiance. The restaurant serves hearty North Indian cuisine, including dal makhani, butter chicken, and tandoori specialties, reflecting true Punjabi hospitality and culture.",Fast Food,"[Air Conditioning, Indoor Seating, Parking Available, Credit Card Accepted, Family Dining, Takeaway Available]",0.0,"Burgers, Fries, Butter Chicken, Dal Makhani, Authentic Indian Flavors",Pind Balluchi,018605001030,800.0," Fast Food, North Indian, Seafood",,Pind Balluchi,3816,pind-balluchi-96f7b058
,,,,"Living Style Mall, 1 & 2, Main Kalindi Kunj Road, Pocket 6 Jasola Near DDA Apartments South Delhi 110025",Delhi,Main Kalindi Kunj Road,28.541035,77.296692,,Fast Food,"[Air Conditioning, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Quick Service]",0.0,Street Food Specialties,Dragon Hut,011-40554655,500.0," Street Food, Chaat, Fast Food",,Dragon Hut,3817,dragon-hut-9279fe46
,,,,"The Great India Place Mall, Food Court, 3rd Floor Sector 38A Near Noida Sector 18 Metro Station Noida 201301",Noida,,28.567285,77.325432,BSGulati's Punjabi Swad is known for its unique blend of North-Indian and Tibetan cuisines. The restaurant prides itself on freshly cooked meals that deliver authentic flavors.,Food Court,"[Air Conditioning, Credit Card Accepted, Quick Service, Digital Wallet Accepted, Takeaway Available]",0.0,"Burgers, Fries",BSGulati's Punjabi Swad,09999031402,400.0," Fast Food, Tibetan",,BSGulati's Punjabi Swad,3818,bsgulatis-punjabi-sw-234afcc2
,,,,"F1/61, Arya Samaj Road Uttam Nagar Near Ahamad Ji Boutique West Delhi 110059",Delhi,Uttam Nagar,28.620684,77.05936,Chowringhee is dedicated to using the healthiest and freshest ingredients to create an exceptional eating experience. Enjoy delicious fast food delights in a hearty and fulfilling ambiance.,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, TV/Screening, Digital Wallet Accepted]",6.0,"Burgers, Fries",Chowringhee,09650160309,400.0,Fast Food,3.7,Chowringhee,3819,chowringhee-d8b524e9
,,,,"Supreme Plaza, 15-16, 3rd Floor, Main Market, Sector 6 Dwarka Near Vrindavan Apartment West Delhi 110075",Delhi,Dwarka,28.591803,77.058575,"34 Chowringhee Lane offers a unique culinary experience with a focus on North Indian and Chinese delicacies. The chefs are skilled in creating distinct flavors that enhance each dish, ensuring a memorable dining experience. The restaurant's ambiance features a casual yet vibrant decor that invites guests to enjoy their meals in a relaxed setting.",Bar/Lounge,"[Smoking Area, Air Conditioning, Elevator, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted, TV/Screening, Digital Wallet Accepted]",47.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Great Deals",34 Chowringhee Lane,09599195831,1900.0," North Indian, Chinese, Continental, European",3.6,34 Chowringhee Lane,3820,34-chowringhee-lane-6d41de32
,,,,"Manglam Place, G-71 & G-87 Rohini Near Nokia Store North Delhi 110085",Delhi,Rohini,28.700421,77.117523,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Seating Not Available, Digital Wallet Accepted]",0.0,Street Food Specialties,Cafe Coffee Bar,011-47080765,500.0," Street Food, Chaat, Fast Food",,Cafe Coffee Bar,3821,cafe-coffee-bar-1259718c
,,,,"The Great India Place Mall, Ground Floor Sector 38A Near Noida Sector 18 Metro Station Noida 201301",Noida,,28.567668,77.326066,"Dolce Gelato offers delicious desserts made from natural ingredients with no synthetic flavors or essences. Experience a fresher and more nutritious, low-fat version of industrial ice cream.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",0.0,Desserts Specialties,Paul,0120-42504328,300.0," Desserts, Ice Cream, Shakes",,Paul,3822,paul-5f31309a
,,,,C-3 Sector 63 Near HDFC Bank Noida 201301,Noida,,28.617343,77.381075,"Cafe 99 offers a diverse range of delicacies, including North Indian and Chinese cuisine, reflecting a culinary philosophy that embraces variety and flavor.",Cafe,"[Air Conditioning, WiFi, Home Delivery, Parking Available, Credit Card Accepted, Amex Accepted, Outdoor Seating]",49.0,"Butter Chicken, Dal Makhani, Burgers, Fries, Authentic Indian Flavors",Subway,0120-4337782,1200.0," North Indian, Fast Food, Italian, Chinese, Waffle",4.1,Subway,3823,subway-b5a2b00a
,,,,"The Great India Place Mall, First Floor Sector 38A Near Sector 18 Metro Station Noida 201301",Noida,,28.567587,77.326158,"The Foodfellas is known for its unique flavors of gelato, gelato cakes, snacks, and tasty shakes.",Fast Food,"[Air Conditioning, Elevator, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",0.0,Desserts Specialties,The Foodfellas,08860381515,300.0," Desserts, Ice Cream, Shakes",,The Foodfellas,3824,the-foodfellas-06c0c5f4
,,,,"Rajendra Arihant Tower, 50,52, Block B Janakpuri Near West Delhi 110058",Delhi,Janakpuri,28.629763,77.090373,"Ganeshwaram is a unique hub to taste tea in various flavors. The ordinary maggie, samosa, and namakpare receive a distinctive twist here, making it a delightful spot to enjoy soothing tea with friends.",Breakfast/Brunch,"[Air Conditioning, Credit Card Accepted, WiFi, Family Dining, Digital Wallet Accepted, Takeaway Available, Outdoor Seating, Quick Service]",0.0,"Burgers, Fries",Ganeshwaram,09810348322,400.0," Tea, Fast Food",,Ganeshwaram,3825,ganeshwaram-814cec99
,,,,"Cyber Hub, 209-210, 2nd Floor DLF Cyber City Near Indusand Bank Cyber City Metro Station Gurgaon 122002",Delhi,Cyber City,28.496102,77.088868,,Club/Nightlife,"[Smoking Area, Air Conditioning, Live Entertainment, Elevator, Valet Available, Serves Alcohol, Parking Available, Credit Card Accepted, Amex Accepted, Serves Wine, Full Bar Available, Outdoor Seating, TV/Screening, Digital Wallet Accepted]",687.0,"Variety of Dishes, Global Flavors, Butter Chicken, Dal Makhani, All You Can Eat",Vegaan Shakes & More,08800669187,2400.0," Multi-Cuisine, North Indian, Italian, Chinese, Continental, Mediterranean",3.9,Vegaan Shakes & More,3826,vegaan-shakes-more-21f2b8ce
,,,,"The Roseate, Block D, National Highway 8 Samalkha Near Oil Petrol Pump South Delhi 110037",Delhi,Block D,28.531489,77.103506,"Cafe More Life offers a unique dining experience with a focus on finger food that is both true in taste and nouvelle in presentation. The culinary philosophy emphasizes thoughtful pairings of food with a diverse selection of beverages, including a variety of mixology options and new world wines.",5 Star/Luxury,,18.0,"Appetizers, Small Plates, Great Deals, Evening Hangout, Green Fairy Bramble, Django Irish Cold Coffee, Mint Coolie, Stir-Fry Prawn, Thod Man Pla, Hyderabadi Pathar Ke Gosht, Stir-Fry Chicken, Khumb Palak ki Tikki",Cafe More Life,011-33552211,3000.0,Finger Food,3.8,Cafe More Life,3827,cafe-more-life-0a2867b4
,,,,"1194, Sector 5 Vasundhara Opposite Reliable Mall Ghaziabad 201012",Ghaziabad,,28.663405,77.375843,Nazeer Foods is a food chain specializing in authentic North Indian cuisine and flavorful biryanis. It features traditional recipes and a diverse menu with aromatic biryanis and North Indian curries.,Cafe,"[Air Conditioning, Home Delivery, Parking Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",5.0,"Butter Chicken, Dal Makhani, Burgers, Fries, Authentic Indian Flavors",Nazeer Foods,09315981397,900.0," North Indian, Fast Food",3.6,Nazeer Foods,3828,nazeer-foods-25cf673a
,,,,"A-1, Forest Lane, Ghitorni MG Road Near Petrol Pump Gurgaon 122002",Delhi,MG Road,28.495357,77.151116,"Republic of Chicken offers a diverse menu featuring Continental, Mexican, Italian, and American cuisine, known for its unique culinary approach that focuses on fresh ingredients and vibrant flavors.",Casual Dining,"[Smoking Area, Air Conditioning, Home Delivery, Serves Alcohol, Parking Available, Takeaway Available, Live Entertainment, Credit Card Accepted, Full Bar Available, Outdoor Seating]",76.0,"Steaks, Grilled Items, Burritos",Republic of Chicken,No_Contact,1800.0," Continental, Mexican, Italian, American",4.2,Republic of Chicken,3829,republic-of-chicken-5dc1c928
,,,,"Khatri Plaza, 2nd Floor, Plt No 5, Sector 6 Dwarka Near DAV Public School West Delhi 110075",Delhi,Dwarka,28.590041,77.062974,BTW (Bittoo Tikki Wala) is a casual dining restaurant specializing in authentic North Indian and traditional Chinese cuisine. It is known for its delicious and hygienically prepared food.,Casual Dining,"[Air Conditioning, Live Entertainment, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Alcohol Free Bar, TV/Screening, Digital Wallet Accepted]",12.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Comfortable Seating",BTW (Bittoo Tikki Wala),07428755382,1200.0," North Indian, Chinese",4.2,BTW,3830,btw-bittoo-tikki-wal-a07c80b0
,,,,"158/9, Kishangarh Car Market, Abdul Gafar Khan Marg Vasant Kunj Near Ambience Tower South Delhi 110070",Delhi,Vasant Kunj,28.514571,77.164502,,Fast Food,"[Air Conditioning, WiFi, Home Delivery, Parking Available, Credit Card Accepted, Digital Wallet Accepted]",1.0,"Hakka Noodles, Manchurian, Indo-Chinese Favorites",Wow! Momo,011-42450453,800.0," Chinese, Thai",1.0,Wow! Momo,3831,wow-momo-05ee5f17
,,,,"Jaipuria Sunrise Plaza, 90, F- Block, Ahinsa Khand 1 Indirapuram Near Sra Cinema Ghaziabad 201014",Ghaziabad,,28.639698,77.377703,"Chatar Patar is a casual dining restaurant specializing in North Indian cuisine, celebrated for its spicy indulgence and rich aroma. We use authentic and aromatic ingredients and spices in our preparations. Our menu features delicious Chinese dishes and mouth-watering seafood delicacies. The exclusive list of barbequed items creates a unique dining experience for those who enjoy smoked and grilled food.",Casual Dining,"[Air Conditioning, Home Delivery, Parking Available, Credit Card Accepted, Live Entertainment, TV/Screening, Digital Wallet Accepted]",8.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Comfortable Seating",Chatar Patar,09891465002,1000.0," North Indian, Chinese",3.0,Chatar Patar,3832,chatar-patar-f85a63a4
,,,,"17, Jalvayu Vihar Market Sector 25 Near JVVC Club Noida 201301",Noida,,28.584378,77.338036,"Drink N Dine specializes in a variety of non-vegetarian delicacies, including chicken, fish, and meat. The restaurant offers both frozen and easy-to-cook options, catering to those who enjoy exploring new flavors.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Seating Not Available, Digital Wallet Accepted]",0.0,"Burgers, Fries, Butter Chicken, Dal Makhani, Authentic Indian Flavors",Drink N Dine,0120-4112149,800.0," Fast Food, North Indian, Seafood",,Drink N Dine,3833,drink-n-dine-320fa2f2
,,,,"Cyber Hub, Upper Ground Floor, Building 10C DLF Cyber City Near Indusand Bank Cyber City Metro Station Gurgaon 122002",Delhi,Cyber City,28.493743,77.088467,,Bar/Lounge,,724.0,"Variety of Dishes, Global Flavors, Butter Chicken, Dal Makhani, Comfortable Seating, Ghosth Briyani, Veg Khumb Masala, Quinoa and Cous Cous Pulao, Nasty Chicken Viagra, Vindaloo with Idli, Japanese Udon Noodles, Peruvian Fried Rice, Martaban Kukad, Make Your Own Bowl, Japanese Katsu Curry",BTW (Bittoo Tikki Wala),09958830546,2600.0," Multi-Cuisine, North Indian, Italian, Continental, Japanese, Asian",4.4,BTW,3834,btw-bittoo-tikki-wal-adba5ead
,,,,"2C, 244, Opposite Mewar College Vasundhara Near Sneh Sakti Ortho Care and Trauma Center Ghaziabad 201012",Ghaziabad,,28.669489,77.375649,Dolce Gelato offers a wide selection of mouth-watering pizzas and other fast food items.,Fast Food,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",3.0,"Pizza, Pasta",Dolce Gelato,09350202900,500.0," Pizza, Italian, Fast Food",3.7,Dolce Gelato,3835,dolce-gelato-787f8638
,,,,"Vasant Arcade, Shop 31, Sector B, Pocket 7 Vasant Kunj Opposite Vasant Kunj Police Station South Delhi 110070",Delhi,Vasant Kunj,28.533211,77.152177,"Cafe 99 offers authentic South Indian cuisine, bringing the flavors of Chennai to your table. The restaurant features traditional dishes with sambhar being a standout favorite. Among the popular offerings are dosas, idli, and the recommended Chennai Express Thali, showcasing the rich culinary heritage of South India.",Breakfast/Brunch,"[Air Conditioning, Credit Card Accepted, WiFi, Family Dining, Digital Wallet Accepted, Takeaway Available, Outdoor Seating]",0.0,"Dosa, Idli, Authentic Indian Flavors",Cafe 99,No_Contact,500.0,South Indian,,Cafe,3836,cafe-99-6eeefe53
,,,,"Block C, 380A, Palam Extension, Sector 7 Dwarka Near Shiksha Bharti School West Delhi 110077",Delhi,Dwarka,28.585191,77.069389,Dolce Gelato focuses on serving soft pizza made with fresh dough and superior-quality ingredients sourced from the best suppliers.,Fast Food,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",2.0,"Burgers, Fries",Dolce Gelato,011-65256555,500.0," Pizza, Fast Food",3.0,Dolce Gelato,3837,dolce-gelato-ffe76a8e
,,,,"Pushpanjali Enclave, House 13, Ground Floor, Block A Pitampura Near The Vaish Cooperative Adarsh Bank Ltd. North Delhi 110034",Delhi,Pitampura,28.694818,77.110741,"Chai Peeni Hai offers a unique culinary experience with a focus on North Indian and Chinese cuisines, complemented by a diverse selection of fast food, tea, and coffee.",Fast Food,"[Smoking Area, Air Conditioning, Elevator, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",0.0,"Burgers, Fries",Chai Peeni Hai,08810219567,400.0,Fast Food,,Chai Peeni Hai,3838,chai-peeni-hai-6aeaf3cc
,,,,"Khasra 258, Lane 3, Westend Marg Said Ul Ajaib Champa Gali South Delhi 110030",Delhi,,28.517966,77.198279,"Imperfecto offers a diverse range of cuisines, including Modern Indian, Oriental, Thai, Continental, Italian, and Lebanese. The restaurant is known for its signature spirits, providing a flavorful experience for guests.",Breakfast/Brunch,"[Smoking Area, Air Conditioning, Live Entertainment, WiFi, Serves Alcohol, Parking Available, Wheelchair Accessible, Credit Card Accepted, Amex Accepted, Full Bar Available, Outdoor Seating, TV/Screening, Digital Wallet Accepted]",0.0,"Burgers, Fries, Live Entertainment, Dance Floor, TV/Screening",Imperfecto,011-9821202285,600.0," Fast Food, Health Food, Juice, Shakes",,Imperfecto,3839,imperfecto-fe6d7cc0
,,,,"Manish Gauri Plaza, 17, F-2-3, 1st Floor, Sector 10 Dwarka Near DDA Sports Complex West Delhi 110075",Delhi,Dwarka,28.590671,77.058318,"IAH Bar is a pure vegetarian Quick Service Restaurant and bakery specializing in fast food, confectionary, and desserts. It offers a wide variety of scrumptious dishes made using quality ingredients, making it a must-visit for true lovers of sweets.",Dessert/Bakery,"[Air Conditioning, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Quick Service, Family Dining]",1.0,"Burgers, Fries",IAH Bar,07834817817,400.0," Fast Food, Bakery and Confectionary, Desserts",5.0,IAH Bar,3840,iah-bar-3a0483dd
,,,,"Vegas Mall, Plot No 06, Shop no 317, 3rd Floor, Sector 14 Dwarka Near Dwarka Sector 13 Metro Station West Delhi 110078",Delhi,Dwarka,28.60137,77.029633,,Cafe,"[Air Conditioning, Elevator, Valet Available, Home Delivery, Parking Available, Takeaway Available, Wheelchair Accessible, Credit Card Accepted, Alcohol Free Bar, TV/Screening, Digital Wallet Accepted]",98.0,"Steaks, Grilled Items, Authentic Indian Flavors, Alcohol Free Bar, TV/Screening",Cobrew Cafe,01161364449,2000.0," Continental, Modern Indian, Italian, American, Asian",4.5,Cobrew Cafe,3841,cobrew-cafe-c3da07bb
,,,,"Gardenia Glory Market, Shop 16 Sector 46 Near Mother Dairy Noida 201303",Noida,,28.549974,77.359804,"Routine Affaire is a food paradise for fast food, North Indian, and Street Food lovers. The extensive menu offers a diverse array of amazing dishes, all prepared by proficient chefs.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",2.0,"Butter Chicken, Dal Makhani, Authentic Indian Flavors, Indo-Chinese Favorites",Routine Affaire,09331933162,600.0," Street Food, North Indian, Chinese, South Indian",5.0,Routine Affaire,3842,routine-affaire-b8bb75b8
,,,,"Shop 1, GDA Market, Nyay Khand 1 Indirapuram Near Indirapuram Power Sub Station Ghaziabad 201010",Ghaziabad,,28.638747,77.350172,,Fast Food,"[Air Conditioning, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Quick Service]",0.0,"Hakka Noodles, Manchurian, Indo-Chinese Favorites",Cafe Manhattan,09911545932,400.0,Chinese,,Cafe Manhattan,3843,cafe-manhattan-f0e32248
,,,,"Gardenia Glory Market, Shop No 5 Sector 46 Near Sector 45 Noida 201303",Noida,,28.54988,77.359454,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",1.0,"Noodles, Stir Fry, Hakka Noodles, Manchurian, Indo-Chinese Favorites",Hong Kong Express,08800919744,600.0," Asian, Chinese",5.0,Hong Kong Express,3844,hong-kong-express-d3ec1cd6
,,,,"Kohinoor Enclave, Shop 264, Westend Marg, Saidulajab Saket Near Delhi Haat Mall South Delhi 110030",Delhi,Saket,28.517604,77.198264,"BSGulati's Punjabi Swad is known for its unique blend of North Indian, Chinese, and Mughlai cuisines. The restaurant prides itself on freshly cooked meals that deliver authentic flavors. Its simple yet warm décor creates an inviting ambiance, making it a popular spot for food lovers seeking a vibrant dining experience.",Fast Food,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Outdoor Seating, Digital Wallet Accepted]",0.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Authentic Indian Flavors",BSGulati's Punjabi Swad,09625392378,800.0," North Indian, Chinese, Mughlai",,BSGulati's Punjabi Swad,3845,bsgulatis-punjabi-sw-5279fc19
,,,,"Champagali, Westend Marg, Lane Number 3 Saket Near Cricket Academy of Pathans South Delhi 110030",Delhi,Saket,28.517284,77.200199,,Cafe,[Home Delivery],0.0,"Pizza, Pasta, Burritos",Republic of Chicken,09711971774,1000.0," Italian, Mexican, Health Food",,Republic of Chicken,3846,republic-of-chicken-8c1a530f
,,,,"Jaipuria Plaza, Shop No. 118 Sector 26 Near HDFC Bank Noida 201301",Noida,,28.576647,77.335005,"Rotees n More is a quick-service restaurant known for its extensive menu featuring North Indian, Chinese, and fast food. Each dish is prepared to perfection and rich in flavors. The restaurant is recognized for its remarkable packing quality and offers scrumptious food in generous portions.",Fast Food,"[Air Conditioning, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Quick Service]",0.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Authentic Indian Flavors",The Drunken Botanist,09718255361,600.0," North Indian, Chinese, Fast Food",,The Drunken Botanist,3847,the-drunken-botanist-aeaaadbc
,,,,"Jaipuria Plaza, D-Block Sector 26 Near HDFC Bank Noida 201301",Noida,,28.576674,77.335042,"Rom's Pizza is a quick service restaurant known for its North Indian and fast food options. The restaurant maintains a high level of hygiene in food preparation. With a vibrant ambiance, it offers a unique dining experience. Rom's Pizza features a varied menu that showcases delicious food.",Fast Food,"[Home Delivery, Parking Available]",0.0,"Butter Chicken, Dal Makhani, Burgers, Fries, Authentic Indian Flavors",Rom's Pizza,09540858007,1000.0," North Indian, Fast Food",,Rom's Pizza,3848,roms-pizza-6078b819
,,,,"Logix Techno Park, Tower D, Ground Floor Sector 127 Near Axis Bank Noida 201301",Noida,,28.535251,77.345234,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",17.0,Desserts Specialties,Flavors Of Chennai,0120-4579243,400.0," Desserts, Doughnuts, Fast Food",4.6,Flavors Of Chennai,3849,flavors-of-chennai-89bcd218
,,,,"WZ H-19, Mahavir Nagar Tilak Nagar Near Power House West Delhi 110018",Delhi,Tilak Nagar,28.63798,77.08822,,Breakfast/Brunch,"[Home Delivery, Digital Wallet Accepted]",0.0,"Pizza, Pasta, Burgers, Fries",Laziz Pizza,08810259096,600.0," Italian, Fast Food, Shakes",,Laziz Pizza,3850,laziz-pizza-4c4e2268
,,,,"253, Block-C 4E, Shani Bazaar Road Janakpuri Near Baby Basket West Delhi 110058",Delhi,Janakpuri,28.617974,77.088602,"Giani's is a chain of ice cream parlors known for its heavenly Sundaes and exquisite Hot Chocolate Fudge. Indulge in their delicious Faludas, Kulfi, Shakes, and Ice Cream Cake, crafted to satisfy every sweet tooth. Giani's has established itself as a go-to destination for those seeking cold and sweet treats.",Fast Food,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Seating Not Available, Digital Wallet Accepted]",0.0,Desserts Specialties,Cafe Theekhana,No_Contact,400.0," Desserts, Ice Cream, Shakes",,Cafe Theekhana,3851,cafe-theekhana-0bf8b222
,,,,"Manish Plaza-II, Shop G-1A, Plot 10, Sector 10 Dwarka Opposite Dwarka Sports Complex Sec 11 West Delhi 110075",Delhi,Dwarka,28.590338,77.057267,"Wake Up Cafe offers a diverse menu featuring a wide range of ice creams and sundaes, along with an extensive selection of waffles. The café serves a variety of fast food options, including fried chicken, chowmein, fried rice, momos, and chopsuey, catering to various taste preferences.",Fast Food,"[Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Seating Not Available, Digital Wallet Accepted]",1.0,"Authentic Indian Flavors, Indo-Chinese Favorites",Wake Up Cafe,011-41017130,500.0," Desserts, Ice Cream, North Indian, Chinese, Fast Food",5.0,Wake Up Cafe,3852,wake-up-cafe-5c8a4188
,,,,"G-2, Manish Plaza 2, Plot-10, Sector 10 Dwarka Opposite Sports Complex West Delhi 110075",Delhi,Dwarka,28.590326,77.057242,,Fast Food,"[Home Delivery, Parking Available, Takeaway Available, Seating Not Available, Digital Wallet Accepted]",3.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Authentic Indian Flavors",Cake Palace,09310170221,800.0," North Indian, Chinese, Fast Food",5.0,Cake Palace,3853,cake-palace-5113b4b1
